Feature_ID	Female_108 - Total gene reads	Male_108 - Total gene reads
TR46599|c0_g1_i1	3	5
TR46600|c0_g1_i1	5	4
TR46601|c0_g1_i1	2	6
TR46602|c0_g1_i1	3	8
TR46603|c0_g1_i1	6	6
TR46604|c0_g1_i1	15	7
TR46605|c0_g1_i1	2	5
TR46606|c0_g1_i1	6	7
TR46607|c0_g1_i1	2	19
TR46608|c0_g1_i1	54	72
TR46609|c0_g1_i1	4	20
TR46610|c0_g1_i1	3	18
TR46611|c0_g1_i1	4	2
TR46612|c0_g1_i1	8	3
TR46613|c0_g1_i1	6	6
TR46614|c0_g1_i1	4	2
TR46615|c0_g1_i1	17	13
TR46616|c0_g1_i1	1	0
TR46617|c0_g1_i1	8	16
TR46618|c0_g1_i1	9	16
TR46619|c0_g1_i1	2	5
TR46620|c0_g1_i1	0	6
TR46621|c0_g1_i1	1	2
TR46622|c0_g1_i1	1	8
TR46623|c0_g1_i1	10	5
TR46624|c0_g1_i1	17	8
TR46624|c0_g2_i1	0	0
TR46625|c0_g1_i1	18	13
TR46626|c0_g1_i1	14	30
TR46627|c0_g1_i1	5	13
TR46628|c0_g1_i1	1	7
TR46629|c0_g1_i1	2	32
TR46630|c0_g1_i1	10	0
TR46631|c0_g1_i1	7	4
TR46632|c0_g1_i1	3	13
TR46633|c0_g1_i1	14	0
TR46634|c0_g1_i1	8	1
TR46635|c0_g1_i1	2	6
TR46636|c0_g1_i1	7	0
TR46637|c0_g1_i1	1	17
TR46638|c0_g1_i1	0	1
TR46639|c0_g1_i1	6	3
TR46640|c0_g1_i1	5	6
TR46641|c0_g1_i1	1	5
TR46642|c0_g1_i1	1	9
TR46643|c0_g1_i1	9	21
TR46643|c0_g2_i1	0	1
TR46644|c0_g1_i1	7	11
TR46645|c0_g1_i1	2	2
TR46646|c0_g1_i1	7	11
TR46647|c0_g1_i1	3	6
TR46648|c0_g1_i1	12	2
TR46648|c0_g2_i1	2	15
TR46649|c0_g1_i1	8	35
TR46649|c0_g2_i1	6	18
TR46650|c0_g1_i1	3	6
TR46651|c0_g1_i1	9	7
TR46652|c0_g1_i1	3	21
TR46653|c0_g1_i1	5	1
TR46654|c0_g1_i1	22	22
TR46655|c0_g1_i1	10	16
TR46656|c0_g1_i1	12	11
TR46657|c0_g1_i1	4	6
TR46658|c0_g1_i1	3	12
TR46659|c0_g1_i1	3	3
TR46660|c0_g1_i1	0	1
TR46661|c0_g1_i1	3	7
TR46662|c0_g1_i1	3	2
TR46663|c0_g1_i1	7	12
TR46664|c0_g1_i1	2	5
TR46665|c0_g1_i1	0	7
TR46666|c0_g1_i1	18	7
TR46667|c0_g1_i1	7	2
TR46668|c0_g1_i1	24	24
TR46669|c0_g1_i1	1	23
TR46670|c0_g1_i1	9	6
TR46671|c0_g1_i1	6	21
TR46672|c0_g1_i1	8	14
TR46673|c0_g1_i1	41	2
TR46674|c0_g1_i1	16	26
TR46675|c0_g1_i1	2	17
TR46676|c0_g1_i1	15	2
TR46677|c0_g1_i1	10	5
TR46678|c0_g1_i1	10	3
TR46679|c0_g1_i1	5	9
TR46680|c0_g1_i1	2	5
TR46681|c0_g1_i1	6	3
TR46682|c0_g1_i1	3	1
TR46683|c0_g1_i1	1	7
TR46684|c0_g1_i1	3	2
TR46685|c0_g1_i1	13	30
TR46686|c0_g1_i1	18	1
TR46687|c0_g1_i1	3	3
TR46688|c0_g1_i1	22	23
TR46689|c0_g1_i1	9	4
TR46690|c0_g1_i1	6	4
TR46691|c0_g1_i1	3	5
TR46692|c0_g1_i1	3	2
TR46693|c0_g1_i1	5	3
TR46694|c0_g1_i1	8	11
TR46695|c0_g1_i1	4	2
TR46696|c0_g1_i1	0	2
TR46697|c0_g1_i1	2	4
TR46698|c0_g1_i1	5	10
TR46699|c0_g1_i1	5	2
TR46700|c0_g1_i1	9	6
TR46701|c0_g1_i1	2	0
TR46702|c0_g1_i1	8	10
TR46703|c0_g1_i1	10	9
TR46704|c0_g1_i1	3	2
TR46705|c0_g1_i1	7	7
TR46706|c0_g1_i1	3	7
TR46707|c0_g1_i1	1	12
TR46708|c0_g1_i1	1	1
TR46709|c0_g1_i1	0	6
TR46710|c0_g1_i1	7	4
TR46711|c0_g1_i1	2	6
TR46712|c0_g1_i1	0	1
TR46713|c0_g1_i1	10	13
TR46714|c0_g1_i1	12	8
TR46715|c0_g1_i1	11	14
TR46716|c0_g1_i1	4	0
TR46717|c0_g1_i1	5	10
TR46718|c0_g1_i1	3	3
TR46719|c0_g1_i1	10	19
TR46720|c0_g1_i1	6	7
TR46721|c0_g1_i1	1	5
TR46722|c0_g1_i1	4	17
TR46723|c0_g1_i1	7	4
TR46724|c0_g1_i1	5	8
TR46725|c0_g1_i1	3	3
TR46726|c0_g1_i1	3	2
TR46727|c0_g1_i1	6	12
TR46728|c0_g1_i1	1	5
TR46729|c0_g1_i1	4	12
TR46730|c0_g1_i1	3	5
TR46731|c0_g1_i1	2	4
TR46732|c0_g1_i1	40	6
TR46733|c0_g1_i1	6	9
TR46734|c0_g1_i1	4	7
TR46735|c0_g1_i1	7	5
TR46736|c0_g1_i1	4	9
TR46737|c0_g1_i1	8	14
TR46738|c0_g1_i1	8	37
TR46739|c0_g1_i1	0	19
TR46740|c0_g1_i1	5	9
TR46741|c0_g1_i1	5	44
TR46742|c0_g1_i1	6	6
TR46743|c0_g1_i1	18	15
TR46744|c0_g1_i1	2	7
TR46745|c0_g1_i1	8	8
TR46746|c0_g1_i1	3	4
TR46747|c0_g1_i1	11	0
TR46748|c0_g1_i1	3	7
TR46749|c0_g1_i1	8	7
TR46750|c0_g1_i1	5	5
TR46751|c0_g1_i1	13	11
TR46752|c0_g1_i1	11	7
TR46753|c0_g1_i1	4	2
TR46754|c0_g1_i1	2	7
TR46755|c0_g1_i1	3	5
TR46756|c0_g1_i1	5	4
TR46757|c0_g1_i1	9	0
TR46758|c0_g1_i1	9	3
TR46759|c0_g1_i1	6	13
TR46760|c0_g1_i1	6	10
TR46761|c0_g1_i1	6	14
TR46762|c0_g1_i1	9	16
TR46763|c0_g1_i1	5	6
TR46764|c0_g1_i1	6	3
TR46765|c0_g1_i1	4	0
TR46766|c0_g1_i1	23	1
TR46767|c0_g1_i1	1	6
TR46768|c0_g1_i1	5	5
TR46769|c0_g1_i1	203	225
TR46770|c0_g1_i1	12	4
TR46771|c0_g1_i1	9	9
TR46772|c0_g1_i1	6	13
TR46773|c0_g1_i1	3	8
TR46774|c0_g1_i1	5	5
TR46775|c0_g1_i1	48	20
TR46776|c0_g1_i1	2	4
TR46777|c0_g1_i1	0	7
TR46778|c0_g1_i1	2	3
TR46779|c0_g1_i1	2	0
TR46779|c0_g2_i1	0	2
TR46780|c0_g1_i1	2	4
TR46781|c0_g1_i1	11	15
TR46782|c0_g1_i1	6	8
TR46783|c0_g1_i1	7	5
TR46784|c0_g1_i1	5	3
TR46785|c0_g1_i1	0	6
TR46786|c0_g1_i1	1	31
TR46787|c0_g1_i1	17	1
TR46788|c0_g1_i1	4	2
TR46789|c0_g1_i1	19	20
TR46790|c0_g1_i1	9	16
TR46791|c0_g1_i1	5	3
TR46792|c0_g1_i1	4	8
TR46793|c0_g1_i1	7	15
TR46794|c0_g1_i1	14	9
TR46795|c0_g1_i1	6	7
TR46796|c0_g1_i1	7	3
TR46797|c0_g1_i1	5	5
TR46798|c0_g1_i1	9	9
TR46799|c0_g1_i1	5	21
TR46800|c0_g1_i1	4	7
TR46801|c0_g1_i1	6	6
TR46802|c0_g1_i1	5	1
TR46803|c0_g1_i1	4	7
TR46804|c0_g1_i1	0	13
TR46805|c0_g1_i1	10	11
TR46806|c0_g1_i1	5	5
TR46807|c0_g1_i1	6	5
TR46808|c0_g1_i1	3	27
TR46809|c0_g1_i1	7	3
TR46810|c0_g1_i1	12	10
TR46811|c0_g1_i1	6	5
TR46812|c0_g1_i1	5	26
TR46813|c0_g1_i1	3	2
TR46814|c0_g1_i1	4	3
TR46815|c0_g1_i1	0	23
TR46816|c0_g1_i1	3	9
TR46817|c0_g1_i1	2	12
TR46818|c0_g1_i1	14	4
TR46819|c0_g1_i1	0	24
TR46820|c0_g1_i1	6	4
TR46821|c0_g1_i1	0	0
TR46821|c0_g2_i1	3	2
TR46822|c0_g1_i1	24	2
TR46823|c0_g1_i1	22	17
TR46824|c0_g1_i1	2	12
TR46825|c0_g1_i1	2	2
TR46826|c0_g1_i1	5	7
TR46827|c0_g1_i1	0	4
TR46828|c0_g1_i1	1	17
TR46829|c0_g1_i1	5	7
TR46830|c0_g1_i1	1	9
TR46831|c0_g1_i1	5	16
TR46832|c0_g1_i1	3	7
TR46833|c0_g1_i1	4	1
TR46834|c0_g1_i1	2	10
TR46835|c0_g1_i1	3	12
TR46835|c0_g2_i1	0	0
TR46836|c0_g1_i1	0	5
TR46837|c0_g1_i1	1	7
TR46838|c0_g1_i1	4	0
TR46839|c0_g1_i1	2	7
TR46840|c0_g1_i1	7	21
TR46841|c0_g1_i1	6	22
TR46842|c0_g1_i1	1	6
TR46843|c0_g1_i1	5	2
TR46844|c0_g1_i1	16	13
TR46845|c0_g1_i1	12	12
TR46846|c0_g1_i1	15	21
TR46847|c0_g1_i1	7	9
TR46848|c0_g1_i1	2	3
TR46849|c0_g1_i1	9	8
TR46850|c0_g1_i1	11	8
TR46851|c0_g1_i1	0	2
TR46852|c0_g1_i1	4	3
TR46853|c0_g1_i1	3	6
TR46854|c0_g1_i1	3	4
TR46855|c0_g1_i1	18	2
TR46856|c0_g1_i1	3	2
TR46857|c0_g1_i1	11	15
TR46858|c0_g1_i1	9	1
TR46859|c0_g1_i1	5	8
TR46860|c0_g1_i1	6	7
TR46861|c0_g1_i1	1	1
TR46862|c0_g1_i1	3	3
TR46863|c0_g1_i1	8	20
TR46864|c0_g1_i1	5	6
TR46865|c0_g1_i1	0	15
TR46866|c0_g1_i1	0	1
TR46867|c0_g1_i1	6	4
TR46868|c0_g1_i1	2	4
TR46869|c0_g1_i1	9	5
TR46870|c0_g1_i1	2	9
TR46870|c0_g2_i1	0	3
TR46871|c0_g1_i1	7	12
TR46872|c0_g1_i1	5	6
TR46873|c0_g1_i1	9	3
TR46874|c0_g1_i1	150	200
TR46875|c0_g1_i1	7	0
TR46876|c0_g1_i1	2	6
TR46877|c0_g1_i1	2	11
TR46878|c0_g1_i1	3	2
TR46879|c0_g1_i1	0	1
TR46880|c0_g1_i1	3	9
TR46881|c0_g1_i1	2	6
TR46882|c0_g1_i1	2	19
TR46883|c0_g1_i1	1	1
TR46884|c0_g1_i1	9	10
TR46885|c0_g1_i1	12	4
TR46886|c0_g1_i1	5	6
TR46887|c0_g1_i1	3	13
TR46888|c0_g1_i1	6	1
TR46889|c0_g1_i1	5	16
TR46890|c0_g1_i1	1	7
TR46891|c0_g1_i1	1	4
TR46892|c0_g1_i1	1	6
TR46893|c0_g1_i1	10	16
TR46894|c0_g1_i1	4	0
TR46895|c0_g1_i1	3	4
TR46896|c0_g1_i1	3	35
TR46897|c0_g1_i1	7	3
TR46898|c0_g1_i1	1	0
TR46899|c0_g1_i1	1	8
TR46900|c0_g1_i1	5	4
TR46901|c0_g1_i1	9	3
TR46902|c0_g1_i1	12	6
TR46903|c0_g1_i1	7	10
TR46904|c0_g1_i1	2	1
TR46905|c0_g1_i1	22	33
TR46906|c0_g1_i1	3	17
TR46907|c0_g1_i1	6	2
TR46908|c0_g1_i1	2	3
TR46909|c0_g1_i1	8	39
TR46910|c0_g1_i1	2	1
TR46911|c0_g1_i1	3	12
TR46912|c0_g1_i1	5	4
TR46913|c0_g1_i1	5	4
TR46914|c0_g1_i1	5	11
TR46915|c0_g1_i1	7	15
TR46916|c0_g1_i1	2	2
TR46917|c0_g1_i1	3	10
TR46918|c0_g1_i1	6	14
TR46919|c0_g1_i1	5	9
TR46920|c0_g1_i1	4	4
TR46921|c0_g1_i1	10	11
TR46922|c0_g1_i1	2	6
TR46923|c0_g1_i1	6	10
TR46924|c0_g1_i1	9	11
TR46925|c0_g1_i1	4	15
TR46926|c0_g1_i1	5	4
TR46927|c0_g1_i1	0	10
TR46928|c0_g1_i1	12	7
TR46929|c0_g1_i1	4	3
TR46930|c0_g1_i1	0	8
TR46931|c0_g1_i1	8	13
TR46932|c0_g1_i1	4	1
TR46933|c0_g1_i1	3	44
TR46934|c0_g1_i1	2	7
TR46935|c0_g1_i1	0	0
TR46936|c0_g1_i1	51	1
TR46937|c0_g1_i1	21	10
TR46938|c0_g1_i1	2	4
TR46938|c0_g2_i1	0	3
TR46939|c0_g1_i1	1	6
TR46940|c0_g1_i1	3	6
TR46941|c0_g1_i1	3	4
TR46942|c0_g1_i1	2	3
TR46943|c0_g1_i1	3	7
TR46944|c0_g1_i1	10	9
TR46945|c0_g1_i1	11	1
TR46946|c0_g1_i1	8	3
TR46947|c0_g1_i1	37	39
TR46948|c0_g1_i1	7	1
TR46949|c0_g1_i1	14	5
TR46950|c0_g1_i1	14	4
TR46951|c0_g1_i1	13	8
TR46952|c0_g1_i1	2	6
TR46953|c0_g1_i1	4	5
TR46954|c0_g1_i1	7	4
TR46955|c0_g1_i1	3	23
TR46956|c0_g1_i1	6	4
TR46957|c0_g1_i1	6	10
TR46958|c0_g1_i1	4	18
TR46959|c0_g1_i1	1	2
TR46960|c0_g1_i1	6	4
TR46961|c0_g1_i1	13	0
TR46961|c0_g2_i1	0	5
TR46962|c0_g1_i1	1	13
TR46963|c0_g1_i1	10	2
TR46964|c0_g1_i1	6	8
TR46965|c0_g1_i1	1	2
TR46966|c0_g1_i1	5	1
TR46967|c0_g1_i1	8	11
TR46968|c0_g1_i1	10	3
TR46969|c0_g1_i1	1	4
TR46970|c0_g1_i1	7	21
TR46971|c0_g1_i1	0	5
TR46972|c0_g1_i1	5	29
TR46973|c0_g1_i1	0	18
TR46974|c0_g1_i1	25	12
TR46975|c0_g1_i1	205	1162
TR46976|c0_g1_i1	16	8
TR46977|c0_g1_i1	26	24
TR46978|c0_g1_i1	1	0
TR46979|c0_g1_i1	5	0
TR46980|c0_g1_i1	2	3
TR46981|c0_g1_i1	8	12
TR46981|c0_g2_i1	5	7
TR46982|c0_g1_i1	14	2
TR46983|c0_g1_i1	4	3
TR46984|c0_g1_i1	0	0
TR46985|c0_g1_i1	31	7
TR46986|c0_g1_i1	12	4
TR46987|c0_g1_i1	0	7
TR46988|c0_g1_i1	4	1
TR46989|c0_g1_i1	1	6
TR46990|c0_g1_i1	4	2
TR46991|c0_g1_i1	8	4
TR46992|c0_g1_i1	1	5
TR46993|c0_g1_i1	22	5
TR46994|c0_g1_i1	7	13
TR46995|c0_g1_i1	11	10
TR46996|c0_g1_i1	3	9
TR46997|c0_g1_i1	19	22
TR46998|c0_g1_i1	11	7
TR46999|c0_g1_i1	0	3
TR47000|c0_g1_i1	5	9
TR47001|c0_g1_i1	7	26
TR47002|c0_g1_i1	7	3
TR47003|c0_g1_i1	6	10
TR47004|c0_g1_i1	14	17
TR47005|c0_g1_i1	7	3
TR47006|c0_g1_i1	5	2
TR47007|c0_g1_i1	0	3
TR47008|c0_g1_i1	8	4
TR47009|c0_g1_i1	0	6
TR47010|c0_g1_i1	2	5
TR47011|c0_g1_i1	0	0
TR47012|c0_g1_i1	2	7
TR47013|c0_g1_i1	2	11
TR47014|c0_g1_i1	1	5
TR47015|c0_g1_i1	5	9
TR47016|c0_g1_i1	36	27
TR47017|c0_g1_i1	13	15
TR47018|c0_g1_i1	5	13
TR47019|c0_g1_i1	10	5
TR47020|c0_g1_i1	6	21
TR47021|c0_g1_i1	4	0
TR47022|c0_g1_i1	4	4
TR47023|c0_g1_i1	41	15
TR47024|c0_g1_i1	11	4
TR47025|c0_g1_i1	5	1
TR47026|c0_g1_i1	9	4
TR47027|c0_g1_i1	4	8
TR47028|c0_g1_i1	8	1
TR47029|c0_g1_i1	3	12
TR47030|c0_g1_i1	14	13
TR47031|c0_g1_i1	3	0
TR47031|c0_g2_i1	12	7
TR47032|c0_g1_i1	3	0
TR47033|c0_g1_i1	4	2
TR47034|c0_g1_i1	8	1
TR47035|c0_g1_i1	0	3
TR47036|c0_g1_i1	3	2
TR47037|c0_g1_i1	15	0
TR47038|c0_g1_i1	9	6
TR47039|c0_g1_i1	10	3
TR47040|c0_g1_i1	4	11
TR47041|c0_g1_i1	40	20
TR47042|c0_g1_i1	10	1
TR47043|c0_g1_i1	0	47
TR47044|c0_g1_i1	3	3
TR47045|c0_g1_i1	8	8
TR47046|c0_g1_i1	0	7
TR47046|c0_g2_i1	4	4
TR47047|c0_g1_i1	19	18
TR47048|c0_g1_i1	2	3
TR47049|c0_g1_i1	5	6
TR47050|c0_g1_i1	6	11
TR47051|c0_g1_i1	2	4
TR47052|c0_g1_i1	0	3
TR47053|c0_g1_i1	2	3
TR47054|c0_g1_i1	8	5
TR47055|c0_g1_i1	9	7
TR47056|c0_g1_i1	4	5
TR47057|c0_g1_i1	1	6
TR47058|c0_g1_i1	0	0
TR47059|c0_g1_i1	6	5
TR47060|c0_g1_i1	9	23
TR47061|c0_g1_i1	7	6
TR47062|c0_g1_i1	4	4
TR47063|c0_g1_i1	4	5
TR47064|c0_g1_i1	4	10
TR47065|c0_g1_i1	8	5
TR47066|c0_g1_i1	4	0
TR47067|c0_g1_i1	24	0
TR47068|c0_g1_i1	9	10
TR47069|c0_g1_i1	5	13
TR47070|c0_g1_i1	17	14
TR47071|c0_g1_i1	6	6
TR47072|c0_g1_i1	0	13
TR47073|c0_g1_i1	7	5
TR47074|c0_g1_i1	5	6
TR47075|c0_g1_i1	1	11
TR47076|c0_g1_i1	8	39
TR47077|c0_g1_i1	1	27
TR47078|c0_g1_i1	7	5
TR47079|c0_g1_i1	4	7
TR47080|c0_g1_i1	0	6
TR47081|c0_g1_i1	12	5
TR47082|c0_g1_i1	2	10
TR47083|c0_g1_i1	10	7
TR47084|c0_g1_i1	2	5
TR47085|c0_g1_i1	3	9
TR47086|c0_g1_i1	6	4
TR47087|c0_g1_i1	5	1
TR47088|c0_g1_i1	21	18
TR47089|c0_g1_i1	5	3
TR47090|c0_g1_i1	2	4
TR47091|c0_g1_i1	14	20
TR47092|c0_g1_i1	1	7
TR47093|c0_g1_i1	6	7
TR47094|c0_g1_i1	7	6
TR47095|c0_g1_i1	8	8
TR47096|c0_g1_i1	8	17
TR47097|c0_g1_i1	7	4
TR47098|c0_g1_i1	68	2
TR47099|c0_g1_i1	33	42
TR47100|c0_g1_i1	8	5
TR47101|c0_g1_i1	4	17
TR47102|c0_g1_i1	3	0
TR47103|c0_g1_i1	2	5
TR47104|c0_g1_i1	6	14
TR47105|c0_g1_i1	2	7
TR47106|c0_g1_i1	0	0
TR47107|c0_g1_i1	7	4
TR47108|c0_g1_i1	4	4
TR47109|c0_g1_i1	12	0
TR47110|c0_g1_i1	11	6
TR47111|c0_g1_i1	4	0
TR47112|c0_g1_i1	25	17
TR47113|c0_g1_i1	4	4
TR47114|c0_g1_i1	1	9
TR47115|c0_g1_i1	0	14
TR47116|c0_g1_i1	10	15
TR47117|c0_g1_i1	2	9
TR47118|c0_g1_i1	3	13
TR47119|c0_g1_i1	9	7
TR47120|c0_g1_i1	3	11
TR47121|c0_g1_i1	30	30
TR47122|c0_g1_i1	4	8
TR47123|c0_g1_i1	3	5
TR47124|c0_g1_i1	0	2
TR47125|c0_g1_i1	4	7
TR47126|c0_g1_i1	0	9
TR47127|c0_g1_i1	1	11
TR47128|c0_g1_i1	10	7
TR47129|c0_g1_i1	8	4
TR47130|c0_g1_i1	4	11
TR47131|c0_g1_i1	4	4
TR47132|c0_g1_i1	3	4
TR47133|c0_g1_i1	12	8
TR47134|c0_g1_i1	17	21
TR47135|c0_g1_i1	3	4
TR47136|c0_g1_i1	5	3
TR47137|c0_g1_i1	0	3
TR47137|c0_g2_i1	9	12
TR47138|c0_g1_i1	21	19
TR47139|c0_g1_i1	8	7
TR47140|c0_g1_i1	4	4
TR47141|c0_g1_i1	4	4
TR47142|c0_g1_i1	1	5
TR47143|c0_g1_i1	3	2
TR47144|c0_g1_i1	5	4
TR47145|c0_g1_i1	4	3
TR47146|c0_g1_i1	5	2
TR47147|c0_g1_i1	6	4
TR47148|c0_g1_i1	15	21
TR47149|c0_g1_i1	10	16
TR47150|c0_g1_i1	4	6
TR47151|c0_g1_i1	11	0
TR47152|c0_g1_i1	4	3
TR47153|c0_g1_i1	10	14
TR47154|c0_g1_i1	2	2
TR47155|c0_g1_i1	6	8
TR47156|c0_g1_i1	2	7
TR47157|c0_g1_i1	6	25
TR47158|c0_g1_i1	9	6
TR47159|c0_g1_i1	4	1
TR47160|c0_g1_i1	4	7
TR47161|c0_g1_i1	1	8
TR47162|c0_g1_i1	2	1
TR47163|c0_g1_i1	0	13
TR47164|c0_g1_i1	2	6
TR47165|c0_g1_i1	4	5
TR47166|c0_g1_i1	6	7
TR47167|c0_g1_i1	16	30
TR47168|c0_g1_i1	23	8
TR47169|c0_g1_i1	1	21
TR47170|c0_g1_i1	0	11
TR47171|c0_g1_i1	4	6
TR47172|c0_g1_i1	2	0
TR47173|c0_g1_i1	17	0
TR47174|c0_g1_i1	4	8
TR47175|c0_g1_i1	18	3
TR47176|c0_g1_i1	7	4
TR47177|c0_g1_i1	1	8
TR47178|c0_g1_i1	1	7
TR47179|c0_g1_i1	9	8
TR47180|c0_g1_i1	17	11
TR47181|c0_g1_i1	11	7
TR47182|c0_g1_i1	6	8
TR47183|c0_g1_i1	5	0
TR47184|c0_g1_i1	8	9
TR47185|c0_g1_i1	0	0
TR47186|c0_g1_i1	1	4
TR47187|c0_g1_i1	14	17
TR47188|c0_g1_i1	6	9
TR47189|c0_g1_i1	3	9
TR47190|c0_g1_i1	6	4
TR47191|c0_g1_i1	4	8
TR47192|c0_g1_i1	3	2
TR47193|c0_g1_i1	4	1
TR47194|c0_g1_i1	5	0
TR47195|c0_g1_i1	12	8
TR47196|c0_g1_i1	3	8
TR47197|c0_g1_i1	26	31
TR47198|c0_g1_i1	4	8
TR47199|c0_g1_i1	3	2
TR47200|c0_g1_i1	0	7
TR47201|c0_g1_i1	2	0
TR47202|c0_g1_i1	0	0
TR47203|c0_g1_i1	2	22
TR47204|c0_g1_i1	0	24
TR47205|c0_g1_i1	9	14
TR47206|c0_g1_i1	2	13
TR47207|c0_g1_i1	20	13
TR47208|c0_g1_i1	7	19
TR47209|c0_g1_i1	3	1
TR47210|c0_g1_i1	3	3
TR47211|c0_g1_i1	5	3
TR47212|c0_g1_i1	8	3
TR47213|c0_g1_i1	6	9
TR47214|c0_g1_i1	6	3
TR47215|c0_g1_i1	23	2
TR47216|c0_g1_i1	4	3
TR47217|c0_g1_i1	15	41
TR47218|c0_g1_i1	0	8
TR47219|c0_g1_i1	6	8
TR47220|c0_g1_i1	5	0
TR47221|c0_g1_i1	12	7
TR47222|c0_g1_i1	1	6
TR47223|c0_g1_i1	1	3
TR47224|c0_g1_i1	13	22
TR47225|c0_g1_i1	3	6
TR47226|c0_g1_i1	6	1
TR47227|c0_g1_i1	1	11
TR47228|c0_g1_i1	8	6
TR47229|c0_g1_i1	1	6
TR47230|c0_g1_i1	21	4
TR47231|c0_g1_i1	4	6
TR47232|c0_g1_i1	12	5
TR47233|c0_g1_i1	1	8
TR47234|c0_g1_i1	4	1
TR47235|c0_g1_i1	2	1
TR47236|c0_g1_i1	5	2
TR47237|c0_g1_i1	4	9
TR47238|c0_g1_i1	2	1
TR47239|c0_g1_i1	23	28
TR47240|c0_g1_i1	1	10
TR47241|c0_g1_i1	0	0
TR47242|c0_g1_i1	3	1
TR47243|c0_g1_i1	3	4
TR47244|c0_g1_i1	10	22
TR47245|c0_g1_i1	9	14
TR47246|c0_g1_i1	5	0
TR47247|c0_g1_i1	8	11
TR47248|c0_g1_i1	15	19
TR47249|c0_g1_i1	2	3
TR47250|c0_g1_i1	27	36
TR47251|c0_g1_i1	5	7
TR47252|c0_g1_i1	0	4
TR47253|c0_g1_i1	4	7
TR47254|c0_g1_i1	6	2
TR47255|c0_g1_i1	7	5
TR47256|c0_g1_i1	4	7
TR47257|c0_g1_i1	3	4
TR47258|c0_g1_i1	19	1
TR47259|c0_g1_i1	3	0
TR47260|c0_g1_i1	17	17
TR47261|c0_g1_i1	5	8
TR47262|c0_g1_i1	2	3
TR47263|c0_g1_i1	5	2
TR47264|c0_g1_i1	3	4
TR47265|c0_g1_i1	5	25
TR47266|c0_g1_i1	11	7
TR47267|c0_g1_i1	0	27
TR47268|c0_g1_i1	0	9
TR47269|c0_g1_i1	30	15
TR47270|c0_g1_i1	0	0
TR47271|c0_g1_i1	2	0
TR47272|c0_g1_i1	2	4
TR47273|c0_g1_i1	3	7
TR47274|c0_g1_i1	9	10
TR47275|c0_g1_i1	13	5
TR47276|c0_g1_i1	3	8
TR47277|c0_g1_i1	12	5
TR47278|c0_g1_i1	8	5
TR47279|c0_g1_i1	5	33
TR47280|c0_g1_i1	4	2
TR47281|c0_g1_i1	1	1
TR47282|c0_g1_i1	2	3
TR47283|c0_g1_i1	2	6
TR47284|c0_g1_i1	2	2
TR47285|c0_g1_i1	9	20
TR47286|c0_g1_i1	2	4
TR47287|c0_g1_i1	3	2
TR47288|c0_g1_i1	2	7
TR47289|c0_g1_i1	5	1
TR47290|c0_g1_i1	4	3
TR47291|c0_g1_i1	0	2
TR47292|c0_g1_i1	8	7
TR47292|c1_g1_i1	5	7
TR47293|c0_g1_i1	9	3
TR47294|c0_g1_i1	4	3
TR47295|c0_g1_i1	6	19
TR47296|c0_g1_i1	14	2
TR47297|c0_g1_i1	14	13
TR47298|c0_g1_i1	2	10
TR47299|c0_g1_i1	5	5
TR47300|c0_g1_i1	3	25
TR47301|c0_g1_i1	11	14
TR47302|c0_g1_i1	5	6
TR47303|c0_g1_i1	6	4
TR47304|c0_g1_i1	2	7
TR47305|c0_g1_i1	6	7
TR47306|c0_g1_i1	5	4
TR47307|c0_g1_i1	7	20
TR47308|c0_g1_i1	6	3
TR47309|c0_g1_i1	5	6
TR47310|c0_g1_i1	8	22
TR47311|c0_g1_i1	2	10
TR47312|c0_g1_i1	0	6
TR47313|c0_g1_i1	2	12
TR47314|c0_g1_i1	3	11
TR47315|c0_g1_i1	14	0
TR47316|c0_g1_i1	1	6
TR47317|c0_g1_i1	9	14
TR47318|c0_g1_i1	2	3
TR47319|c0_g1_i1	3	3
TR47320|c0_g1_i1	1	8
TR47321|c0_g1_i1	7	9
TR47322|c0_g1_i1	4	6
TR47323|c0_g1_i1	8	7
TR47324|c0_g1_i1	0	7
TR47325|c0_g1_i1	19	36
TR47326|c0_g1_i1	3	0
TR47327|c0_g1_i1	4	4
TR47328|c0_g1_i1	2	12
TR47329|c0_g1_i1	7	3
TR47330|c0_g1_i1	9	0
TR47331|c0_g1_i1	7	10
TR47332|c0_g1_i1	30	9
TR47333|c0_g1_i1	0	22
TR47334|c0_g1_i1	2	5
TR47335|c0_g1_i1	3	5
TR47336|c0_g1_i1	0	11
TR47337|c0_g1_i1	3	11
TR47338|c0_g1_i1	6	4
TR47339|c0_g1_i1	7	4
TR47340|c0_g1_i1	60	32
TR47341|c0_g1_i1	56	38
TR47342|c0_g1_i1	13	8
TR47343|c0_g1_i1	8	4
TR47344|c0_g1_i1	8	15
TR47345|c0_g1_i1	1	8
TR47346|c0_g1_i1	19	32
TR47347|c0_g1_i1	8	9
TR47348|c0_g1_i1	1	0
TR47349|c0_g1_i1	3	2
TR47350|c0_g1_i1	0	15
TR47351|c0_g1_i1	3	3
TR47352|c0_g1_i1	12	1
TR47353|c0_g1_i1	2	5
TR47354|c0_g1_i1	5	5
TR47355|c0_g1_i1	0	8
TR47356|c0_g1_i1	18	25
TR47357|c0_g1_i1	1	8
TR47358|c0_g1_i1	4	4
